"words","av_word_len","sentences","uniquewords","i","you","he","everything","student","go","understanding","number","often","being","of","would","ADJ","ADP","ADV","CCONJ","DET","NOUN","NUM","PART","PRON","PUNCT","SPACE","VERB","ADJ-ADP","ADJ-DET","ADJ-NOUN","ADJ-PART","ADJ-PUNCT","ADJ-VERB","ADP-ADP","ADP-ADV","ADP-DET","ADP-NOUN","ADP-PRON","ADV-ADJ","ADV-ADV","ADV-DET","ADV-NOUN","ADV-NUM","ADV-PRON","ADV-VERB","CCONJ-ADJ","CCONJ-ADV","CCONJ-DET","CCONJ-NOUN","CCONJ-PART","CCONJ-VERB","DET-ADJ","DET-ADV","DET-DET","DET-NOUN","DET-PUNCT","DET-VERB","NOUN-ADJ","NOUN-ADP","NOUN-ADV","NOUN-CCONJ","NOUN-DET","NOUN-NOUN","NOUN-PART","NOUN-PUNCT","NOUN-VERB","NUM-ADP","PART-VERB","PRON-DET","PRON-VERB","PUNCT-ADP","PUNCT-ADV","PUNCT-CCONJ","PUNCT-DET","PUNCT-NA","PUNCT-NOUN","PUNCT-SPACE","PUNCT-VERB","SPACE-ADJ","SPACE-ADP","SPACE-ADV","SPACE-CCONJ","SPACE-DET","SPACE-PART","VERB-ADJ","VERB-ADP","VERB-ADV","VERB-DET","VERB-NOUN","VERB-PUNCT","VERB-VERB","ADJ-ADJ","ADJ-PRON","ADP-ADJ","ADP-VERB","ADV-CCONJ","ADV-PART","ADV-PUNCT","CCONJ-PRON","DET-ADP","DET-CCONJ","DET-PRON","NOUN-PRON","NUM-NOUN","PRON-CCONJ","PRON-PUNCT","PUNCT-PRON","SPACE-PRON","VERB-CCONJ","VERB-NUM","VERB-PART","PROPN","ADJ-CCONJ","ADP-PROPN","ADV-ADP","PART-DET","PRON-ADJ","PRON-ADP","PRON-ADV","PRON-NOUN","PRON-PRON","PROPN-PUNCT","PUNCT-PART","SPACE-NOUN","VERB-PRON","ADJ-ADV","ADJ-NUM","CCONJ-ADP","NUM-VERB","PART-CCONJ","PART-NOUN","PART-PUNCT","PUNCT-ADJ","INTJ","ADP-PART","CCONJ-PROPN","INTJ-PRON","NUM-NUM","PART-ADP","PROPN-CCONJ","PROPN-DET","PROPN-NOUN","PROPN-PROPN","PROPN-VERB","PUNCT-INTJ","PUNCT-PROPN","VERB-PROPN","ADV-PROPN","DET-PROPN","INTJ-PUNCT","INTJ-VERB","NOUN-PROPN","PROPN-INTJ","PROPN-PART","PUNCT-PUNCT","SPACE-NA","SPACE-PUNCT","ADP-NUM","CCONJ-NUM","NUM-CCONJ","CCONJ-PUNCT","DET-NUM","NOUN-INTJ","PROPN-ADP","ADV-INTJ","PART-ADV","SPACE-VERB","VERB-INTJ","AUX","ADV-AUX","AUX-ADV","PRON-AUX","ADP-CCONJ","ADP-PUNCT","PRON-PART","AUX-VERB","INTJ-DET","SPACE-INTJ","PUNCT-AUX","PROPN-PRON","X","NOUN-X","PART-ADJ","X-ADV","NUM-PRON","INTJ-ADP","NUM-ADJ","NUM-DET","PUNCT-X","X-PUNCT","PRON-INTJ","NOUN-SPACE","PROPN-ADV","PUNCT-NUM","NOUN-AUX","VERB-X","X-PRON","SPACE-PROPN","X-VERB","ADJ-AUX","ADJ-PROPN","INTJ-ADV","NOUN-NUM","INTJ-NOUN","ADP-X","X-ADP","NUM-ADV","SPACE-NUM","PART-PART","SYM","DET-SYM","SYM-NOUN","NUM-PART","NUM-PUNCT","PROPN-ADJ","DET-PART","PART-PRON","CCONJ-X","X-ADJ","X-X","PART-PROPN","INTJ-PART","PRON-NA","DET-X","X-DET","NUM-SYM","SYM-NUM","NOUN-NA","PRON-NUM","ADJ-X","ADP-INTJ","PART-NUM","PRON-PROPN","INTJ-CCONJ","ADJ-SPACE","X-CCONJ","CCONJ-INTJ","X-SYM","DET-AUX","PRON-SYM","SYM-PRON","exam_id","test_score","confidencehedged","confidencehigh"
348,4.87068965517241,25,141,4,0,0,0,0,0,0,0,0,0,7,3,35,40,35,11,28,79,2,5,33,40,4,78,8,0,20,0,4,0,1,0,13,8,11,10,1,2,2,0,4,10,2,2,1,1,0,3,1,0,0,24,2,0,1,13,3,8,1,1,4,24,21,0,3,0,25,7,5,0,1,1,9,4,2,1,1,2,0,0,0,13,9,16,10,11,3,12,0,0,5,1,1,0,3,2,0,0,1,3,2,0,3,8,0,0,1,1,1,2,0,1,0,0,0,4,0,1,0,0,0,2,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482445,1,9,3
319,4.36050156739812,5,138,2,1,11,0,3,0,0,0,0,0,5,0,14,30,30,10,41,63,3,19,32,31,3,72,3,0,10,0,0,0,1,1,14,11,3,3,3,1,1,0,0,12,1,1,0,1,0,1,5,3,1,26,0,1,0,10,3,4,5,4,4,20,5,1,17,0,24,4,0,5,2,1,0,3,7,0,0,1,0,1,0,5,5,12,17,5,4,5,0,0,0,0,0,3,4,2,0,0,4,8,2,0,1,9,0,0,2,11,4,1,0,3,0,0,0,4,1,1,1,0,1,4,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510608,0,1,4
331,4.41389728096677,12,158,19,11,0,0,0,4,0,0,0,1,4,5,26,37,37,19,32,56,3,8,35,42,7,77,4,1,8,2,5,0,1,3,13,9,7,6,2,4,0,0,7,10,3,3,0,7,0,4,2,3,1,20,1,3,2,4,3,11,2,5,3,19,6,0,8,2,30,7,4,4,1,0,1,7,3,0,2,3,0,0,0,10,16,11,8,6,6,11,0,1,2,0,1,0,5,1,0,0,1,1,0,0,0,9,1,1,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,6,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516142,1,6,3
354,4.37853107344633,11,158,4,4,0,0,0,1,0,2,0,0,7,0,38,53,20,10,49,77,2,7,31,28,4,67,5,0,30,0,1,1,1,0,20,15,11,5,3,0,0,0,2,8,1,1,2,1,0,1,15,0,3,26,1,1,5,21,2,5,5,0,4,18,12,0,6,0,25,6,1,2,2,1,2,4,1,0,3,1,0,0,0,5,13,11,17,2,1,11,0,0,5,1,0,0,2,0,1,0,2,4,1,1,3,7,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523513,1,2,3
313,4.31948881789137,19,116,6,4,5,0,12,0,0,0,0,0,1,0,12,34,28,11,51,77,4,5,23,23,1,67,2,0,5,2,1,0,2,1,16,4,8,3,5,1,0,0,2,13,0,1,2,0,0,6,2,2,0,46,0,0,2,11,6,8,3,7,0,16,15,1,5,0,18,7,0,2,6,1,0,1,1,0,1,0,0,0,0,4,5,9,22,11,3,8,0,0,1,1,0,0,2,0,1,0,0,8,3,0,0,3,0,1,0,3,0,0,0,2,0,0,0,4,1,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527061,0,5,4
326,4.58282208588957,11,142,3,2,1,0,6,0,3,0,0,1,8,1,30,45,27,13,47,71,0,11,18,30,3,60,8,0,18,2,1,0,0,1,22,10,6,5,2,6,0,0,0,6,0,1,3,4,0,3,14,2,0,28,0,2,1,20,0,8,2,2,3,18,14,0,11,1,8,7,6,2,5,1,1,3,3,0,0,1,1,0,0,6,6,10,8,8,1,9,1,0,2,4,0,0,6,1,0,0,1,1,0,1,3,1,0,1,0,4,0,0,0,2,0,0,1,1,0,0,0,0,0,7,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529626,1,3,10
319,4.32601880877743,12,151,2,0,0,0,0,0,0,5,0,0,9,0,32,48,26,12,39,89,1,12,4,27,7,53,3,0,23,1,4,0,2,1,15,21,2,10,6,2,0,0,0,5,1,2,3,2,0,2,10,3,0,22,0,4,3,23,2,4,5,10,4,17,20,0,8,0,3,2,3,4,4,1,1,7,1,1,1,1,1,1,2,2,13,8,9,6,1,9,1,0,4,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,4,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,2,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545635,0,2,1
304,3.87171052631579,20,135,5,0,0,0,0,1,0,1,0,0,6,0,15,48,27,7,42,64,2,12,15,27,3,69,5,1,6,1,2,0,3,5,19,10,3,1,2,1,3,0,4,8,0,0,1,2,0,1,2,0,2,33,1,4,0,16,5,4,2,2,5,13,15,0,12,0,11,3,4,2,3,1,1,3,2,0,1,1,0,0,0,8,10,9,13,4,4,13,0,0,3,2,0,0,5,1,0,0,0,2,2,0,0,2,0,1,0,4,1,0,0,3,0,0,3,1,0,0,0,2,0,3,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1549279,0,2,1
305,4.06885245901639,21,125,9,3,8,0,3,1,0,0,0,0,10,0,35,39,18,7,37,60,2,5,33,26,3,69,3,0,22,0,3,2,0,0,20,8,7,6,1,0,0,0,3,6,0,0,0,3,0,2,12,0,1,19,2,0,0,15,2,4,1,3,1,13,14,0,4,0,30,1,2,1,3,1,0,3,2,0,1,0,0,1,0,9,13,9,11,3,6,9,2,0,4,0,0,0,2,1,2,0,0,7,2,0,0,10,1,1,0,4,0,1,0,0,0,0,1,2,0,0,0,0,0,4,2,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552231,0,4,8
337,4.51038575667656,12,157,2,1,0,0,0,0,0,0,0,0,9,1,36,55,20,9,34,65,2,4,40,25,2,67,5,1,26,0,2,0,3,2,11,5,16,3,1,0,1,0,1,5,0,0,1,1,0,5,10,0,0,19,0,1,0,19,8,6,2,4,1,11,11,1,4,1,27,2,3,1,3,1,1,2,2,0,0,0,0,1,0,8,16,4,14,5,0,8,0,0,11,3,0,0,4,2,1,0,2,3,1,1,1,2,0,0,1,2,4,1,0,5,0,1,2,2,1,4,1,0,0,9,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575850,0,1,2
353,4.76487252124646,22,161,1,0,0,0,1,1,2,0,0,0,8,2,22,46,26,9,53,81,0,14,21,24,2,80,6,0,13,1,0,0,1,0,22,12,2,2,1,2,1,0,6,6,1,3,1,3,0,0,10,0,0,38,0,5,0,20,4,6,3,5,4,18,17,0,14,0,15,3,6,2,5,1,0,2,1,1,0,0,0,0,0,6,9,10,20,7,2,13,0,0,1,8,0,1,2,1,0,0,0,4,0,0,2,3,0,0,0,8,1,1,0,5,0,0,2,1,1,0,0,0,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590785,1,5,12
320,4.421875,8,120,1,0,2,0,1,0,1,0,0,0,10,0,19,48,7,20,70,76,3,9,11,15,5,57,1,0,15,0,1,1,1,1,31,5,3,2,0,1,1,0,0,2,3,2,4,3,0,2,12,2,4,44,1,5,0,18,0,14,7,3,1,11,20,2,9,0,6,1,1,0,4,1,0,5,1,0,1,1,0,2,0,1,20,0,16,2,1,8,0,0,1,3,1,0,0,3,1,0,1,2,1,3,0,1,1,1,0,8,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591523,0,3,5
318,4.37421383647799,19,118,11,1,5,4,0,0,0,0,0,0,7,2,33,44,22,11,51,62,5,4,28,27,7,58,1,0,23,0,1,2,1,0,21,7,4,5,1,1,1,0,2,4,0,1,0,0,0,4,11,3,2,22,1,6,0,14,7,5,5,2,3,17,3,0,3,0,24,5,3,2,2,1,1,7,0,0,4,1,0,0,0,6,13,3,20,4,0,9,4,0,5,3,2,0,6,2,1,1,4,6,2,0,1,6,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1591602,0,5,17
330,5.11212121212121,17,190,3,0,0,0,0,0,0,2,0,1,10,4,26,47,20,13,35,106,2,5,5,36,4,63,2,0,21,1,1,0,0,3,18,14,0,1,0,0,0,0,0,11,2,2,1,5,0,2,8,1,1,19,0,4,3,26,3,7,2,24,0,23,18,0,4,0,3,4,5,3,6,1,5,4,1,0,3,1,0,0,0,4,10,3,7,15,2,17,1,0,5,2,2,0,5,1,0,0,1,0,2,0,0,2,0,1,0,4,7,0,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593015,1,0,0
341,4.36363636363636,17,174,0,0,0,0,0,1,0,0,0,0,12,0,42,48,26,16,29,77,9,10,8,38,4,70,4,0,25,1,7,0,0,1,15,16,0,4,5,1,1,0,0,8,4,2,1,1,1,3,11,0,0,16,0,2,1,22,1,5,1,5,3,20,19,0,8,0,4,3,6,6,5,1,1,4,2,0,2,0,0,1,0,9,11,10,5,4,3,20,3,0,4,3,0,1,3,1,0,0,0,0,7,0,0,3,0,1,1,2,5,2,3,3,0,1,2,1,0,0,2,1,0,4,0,0,0,0,0,1,0,4,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,161060,1,1,3
344,5.0203488372093,15,180,3,0,0,0,0,0,0,0,1,0,7,0,49,47,29,9,28,78,1,16,12,36,3,69,4,0,35,0,2,2,2,1,10,12,3,3,5,1,0,0,0,12,4,2,0,1,0,2,13,1,3,8,0,3,0,20,2,1,3,11,9,17,14,0,13,0,8,2,3,4,4,1,2,3,4,0,0,1,0,0,2,11,12,10,7,8,6,8,2,0,10,3,0,0,3,0,0,0,0,1,1,0,1,6,0,0,0,5,6,4,2,5,0,0,0,3,0,0,4,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622707,1,3,5
332,4.4789156626506,17,147,3,5,0,1,0,0,0,0,0,0,5,1,34,30,25,14,31,72,0,11,24,33,4,90,3,0,23,2,2,1,0,0,17,3,5,2,1,1,1,0,1,10,0,2,0,0,0,10,9,0,0,18,1,2,2,12,2,10,1,6,2,18,18,0,9,0,16,4,4,0,1,1,5,4,4,0,2,0,0,2,0,16,6,8,9,16,5,18,2,0,2,2,0,2,6,1,1,0,0,1,0,1,0,9,0,2,0,4,0,0,0,1,0,0,0,5,0,2,0,0,0,5,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1636724,0,3,5
345,4.34782608695652,18,152,6,0,5,0,0,0,0,0,0,0,4,0,29,37,28,8,44,70,1,15,31,27,5,80,2,0,17,6,2,0,0,2,17,5,5,1,1,1,1,0,4,12,1,0,0,2,1,3,7,1,0,25,0,7,0,14,1,3,6,11,3,16,7,0,13,0,27,6,5,0,3,1,1,5,2,0,1,2,0,0,0,16,11,13,16,5,3,6,0,0,3,3,0,0,5,1,0,0,4,9,1,0,0,3,0,4,0,4,2,1,1,3,1,0,0,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1659053,1,2,6
299,4.83946488294314,16,139,2,0,0,0,0,0,0,0,0,0,14,0,27,41,19,14,43,75,0,8,16,47,6,54,2,0,12,2,7,2,1,2,19,11,2,2,1,2,0,0,1,10,1,2,2,3,0,4,10,0,1,29,0,2,1,21,1,6,2,3,3,32,6,0,7,0,12,6,1,6,3,1,7,6,4,1,2,2,0,1,0,9,5,8,13,9,3,3,0,0,2,4,0,0,1,1,1,0,0,0,0,0,2,10,0,0,0,3,0,2,0,2,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681788,1,5,2
339,4.52507374631268,15,161,1,19,0,1,0,0,0,0,1,0,14,1,40,51,39,8,42,62,1,6,31,21,4,59,7,0,24,1,3,0,4,1,24,9,10,8,5,1,0,0,6,13,0,1,0,4,0,1,15,4,0,16,1,5,2,22,4,6,5,3,0,9,6,0,5,0,22,1,4,1,5,1,1,4,1,0,1,3,0,0,0,11,11,13,7,5,2,5,1,2,2,1,0,1,2,2,0,0,1,4,0,0,4,3,0,0,0,3,0,1,0,3,0,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1699315,1,5,3
353,4.50991501416431,21,133,1,0,1,0,0,1,0,0,0,0,13,0,41,56,23,9,75,88,2,5,4,27,4,49,4,1,27,1,3,1,2,1,33,8,3,6,0,6,1,0,0,0,1,1,3,0,1,3,15,3,2,46,0,6,1,28,3,2,10,3,1,20,20,0,5,0,3,6,7,2,5,1,0,4,0,0,3,0,1,0,0,7,3,6,14,2,3,11,1,0,7,0,1,0,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,2,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1704136,0,7,7
315,4.54285714285714,15,126,2,0,9,1,7,0,3,0,0,0,4,0,16,42,23,14,50,76,2,6,27,23,8,59,6,0,6,1,1,0,0,1,24,4,8,3,2,0,1,0,3,7,0,1,1,4,0,1,4,0,0,41,1,3,1,20,4,11,2,7,2,16,13,0,6,4,19,3,4,1,2,1,1,8,0,0,3,2,0,1,0,7,4,6,15,10,2,8,0,0,1,1,0,0,2,7,1,0,0,0,2,0,1,3,1,0,0,2,0,2,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1713078,0,5,4
335,4.67761194029851,15,179,0,1,1,0,0,0,0,0,0,0,7,2,38,33,19,27,30,96,0,7,12,24,3,70,2,0,31,0,1,0,1,1,14,4,1,2,2,0,0,0,1,9,3,2,1,7,1,10,5,1,0,20,0,3,2,16,2,19,3,9,1,18,19,0,7,0,6,2,2,1,3,0,5,3,2,0,0,0,0,1,1,17,4,7,8,18,2,7,0,0,6,5,0,1,1,0,1,0,0,5,0,1,0,1,0,2,0,2,3,4,0,3,0,0,1,2,0,1,1,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1724690,1,5,7
331,4.43202416918429,19,164,5,0,1,0,0,0,0,1,0,0,5,0,36,47,37,13,38,75,1,5,20,30,8,57,4,1,21,1,4,0,1,1,16,9,8,8,5,1,4,0,0,7,0,4,0,2,0,3,7,1,0,23,0,7,1,15,6,8,6,4,1,16,17,0,4,0,15,3,2,2,4,1,5,8,0,0,1,4,0,1,0,8,14,12,7,6,2,4,0,2,11,0,1,1,6,2,0,0,0,1,1,1,1,3,1,0,0,0,2,1,0,4,0,0,2,0,0,0,1,0,0,3,2,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1725659,1,5,7
